time_s,dt_to_next_s,input_accel_x_mps2,input_steer_rad,command_steer_rad,gym_x_m,gym_y_m,gym_theta_rad,gym_speed_mps,model_x_m,model_y_m,model_theta_rad,model_speed_mps,accel_y_mps2,error_x_m,error_y_m,error_position_m,error_yaw_rad,error_speed_mps
3.54,0.009999999999999787,0.042463682,-0.064,-0.034897347,-21.326587936,14.906546935,2.665389138,10.991494315,12.037599499860432,-16.767380769751387,-0.968135301097969,11.075164065920006,-8.151648537,33.36418743586043,-31.673927704751385,46.00442043435657,2.649660868081617,0.08366975092000573
3.55,0.010000000000000231,0.040444534,-0.032,-0.039493622,-21.428291657,14.948237009,2.657750056,10.99189876,12.096302987312827,-16.861294692935488,-0.9896192745872261,11.075588702740006,-8.448584172,33.52459464431283,-31.809531701935487,46.21411854792783,2.63581597659236,0.08368994274000663
3.56,0.009999999999999787,0.038521396,-0.064,-0.032928747,-21.529772742,14.99047639,2.650020603,10.992283974,12.155059710916317,-16.95518209394624,-1.0003551126578505,11.075993148080006,-8.723220516,33.68483245291632,-31.94565848394624,46.42405662319883,2.6328095915217355,0.08370917408000622
3.57,0.010000000000000231,0.036689704,-0.032,-0.037728328,-21.631012982,15.033299458,2.64189819,10.992650871,12.21071135639462,-17.05094540376339,-1.021840656161408,11.076378362040005,-8.94184417,33.84172433839462,-32.08424486176339,46.633261461595,2.6194464610181782,0.08372749104000476
3.58,0.009999999999999787,0.034945109,-0.064,-0.03029795,-21.732014565,15.076691484,2.63375373,10.993000322,12.26641676424919,-17.146683650206995,-1.0325772414561536,11.076745259080004,-9.144621509,33.998431329249186,-32.223375134207,46.84270741416963,2.616854335723433,0.08374493708000408
3.59,0.010000000000000231,0.033283469,-0.032,-0.022735418,-21.83275827,15.120687416,2.625278809,10.993333157,12.318957770954658,-17.244196655428475,-1.0540642092154622,11.077094710170005,-9.297594271,34.15171604095465,-32.36488407142848,47.051306352735885,2.603842288964124,0.08376155317000489
3.6,0.009999999999999787,0.03170084,0.0,-0.027201953,-21.933256776,15.165248697,2.617168753,10.993650165,12.371553054966924,-17.34168608880791,-1.0648014723627997,11.077427544860006,-8.361413447,34.304809830966924,-32.506934785807914,47.26013951214674,2.601215081816786,0.08377737986000611
3.61,0.010000000000000231,0.030193465,-0.032,-0.019085627,-22.033523245,15.210337189,2.610034819,10.9939521,12.425243663294536,-17.438580927911154,-1.0648014723627997,11.077744553260006,-7.523258888,34.458766908294535,-32.648918116911155,47.46955309506235,2.6083490158167866,0.08379245326000628
3.62,0.009999999999999787,0.028757766,0.0,-0.025206323,-22.133539877,15.255984286,2.603467767,10.994239677,12.476792087751871,-17.53663509119715,-1.0755393504315744,11.078046487910006,-6.74282074,34.61033196475187,-32.792619377197155,47.678411931691386,2.604178189748012,0.08380681091000675
3.63,0.010000000000000231,0.027390334,-0.032,-0.017918906,-22.233312672,15.302168598,2.597738173,10.994513581,12.529442047456596,-17.634106172671896,-1.0755393504315744,11.078334065570006,-6.053564476,34.762754719456595,-32.93627477067189,47.8878618384064,2.609907783748012,0.08382048457000657
3.64,0.009999999999999787,0.026087923,0.0,-0.02537007,-22.332826647,15.348914271,2.59244321,10.99477446,12.579937222268516,-17.73271332955943,-1.0862777863330981,11.078607968910006,-5.414740804,34.91276386926852,-33.08162760055943,48.09672718276574,2.604464310846488,0.08383350891000596
3.65,0.010000000000000231,0.024847443,-0.032,-0.018942629,-22.432090869,15.396193906,2.587860276,10.995022934,12.631540032620249,-17.830749008963693,-1.0862777863330981,11.078868848140006,-4.85951977,35.06363090162025,-33.22694291496369,48.306189535910555,2.6090472448464883,0.08384591414000653
3.66,0.009999999999999787,0.023665947,0.0,-0.027221421,-22.531092608,15.444026312,2.583593507,10.995259594,12.680975734194833,-17.92989739385662,-1.0970167282787306,11.079117322570006,-4.346960668,35.21206834219483,-33.37392370585662,48.515034169417405,2.602575071900856,0.08385772857000617
3.67,0.010000000000000231,0.022540631,-0.032,-0.021692854,-22.629843453,15.492379834,2.579927462,10.995485,12.731525058485913,-18.02848599399703,-1.0970167282787306,11.079353982040006,-3.910153719,35.361368511485914,-33.52086582799703,48.72447874388895,2.606241116900856,0.08386898204000559
3.68,0.009999999999999787,0.021468824,0.0,-0.030402738,-22.728332409,15.541269531,2.5764734,10.995699688,12.77989522594049,-18.12816381059427,-1.107756129287849,11.079579388350005,-3.5081547,35.50822763494049,-33.66943334159427,48.933270596995776,2.598955777891737,0.08387970035000514
3.69,0.010000000000000231,0.020447981,-0.032,-0.025820077,-22.826573079,15.590660927,2.573523032,10.995904168,12.829384887894397,-18.227293620281642,-1.107756129287849,11.079794076590005,-3.174134515,35.6559579668944,-33.817954547281644,49.142663626414745,2.6019061458917374,0.083889908590006
3.7,0.009999999999999787,0.01947568,0.0,-0.022611066,-22.924555734,15.640566621,2.570694607,10.996098925,12.87668361969268,-18.327489040380282,-1.118495946741454,11.079998556400005,-2.867282866,35.80123935369268,-33.96805566138028,49.351368214822806,2.593994753438132,0.08389963140000489
3.71,0.010000000000000231,0.018549611,-0.032,-0.031031596,-23.022295524,15.690950468,2.568286735,10.996284421,12.925107600280796,-18.427148313388056,-1.118495946741454,11.080193313200004,-2.620966014,35.9474031242808,-34.118098781388056,49.5606744893177,2.5964026254381327,0.08390889220000375
3.72,0.009999999999999787,0.017667577,0.0,-0.028800921,-23.119783568,15.741823635,2.565924312,10.996461097,12.971329151253876,-18.527849475888814,-1.1292361419772563,11.080378809310004,-2.394603385,36.09111271925387,-34.26967311088882,49.76925669970433,2.58802485320233,0.08391771231000433
3.73,0.010000000000000231,0.016827484,-0.032,-0.03708429,-23.217036145,15.79314921,2.563912418,10.996629372,13.018681585879165,-18.62802643010017,-1.1292361419772563,11.080555485080003,-2.221833776,36.235717730879166,-34.421175640100174,49.97844107131171,2.59003674720233,0.08392611308000397
3.74,0.009999999999999787,0.016027337,0.0,-0.035797962,-23.31404486,15.844937723,2.561882108,10.996789645,13.063820364591162,-18.729221440200146,-1.1399766799223334,11.080723759920003,-2.062368382,36.37786522459116,-34.57415916320014,50.1868664108531,2.581326519257253,0.08393411492000347
3.75,0.009999999999999787,0.015265237,-0.032,-0.043800237,-23.410826762,15.897152179,2.560144396,10.996942298,13.110095540601476,-18.829904256930288,-1.1399766799223334,11.080884033290003,-1.950165606,36.52092230260148,-34.72705643593029,50.395894818297855,2.5830642312572527,0.08394173529000248
3.76,0.010000000000000231,0.014539375,-0.064,-0.043406714,-23.507360868,15.949826411,2.558005776,10.997087691,13.154146107024845,-18.931581185489875,-1.1507175287599005,11.081036685660003,-2.925684072,36.66150697502484,-34.88140759648988,50.60413707981055,2.5744620024196863,0.08394899466000183
3.77,0.009999999999999787,0.013848028,-0.032,-0.050804709,-23.603625758,16.002993997,2.554856878,10.997226172,13.194842410962462,-19.03464639098818,-1.172212623097532,11.081182079410002,-3.800471734,36.79846816896246,-35.037640387988176,50.811056902411735,2.5561158060820546,0.0839559074100027
3.78,0.010000000000000231,0.013189554,-0.064,-0.04997624,-23.699636544,16.056621865,2.551109534,10.997358067,13.235594063080205,-19.137692972070155,-1.1829537539646418,11.081320559690003,-4.614959163,36.93523060708021,-35.19431483707015,51.018144388531134,2.549122019214945,0.08396249269000222
3.79,0.009999999999999787,0.012562391,-0.032,-0.049464323,-23.795380233,16.110727769,2.546495214,10.997483691,13.27294827188325,-19.242018917807517,-1.2044493858681615,11.081452455230002,-5.335733778,37.06832850488325,-35.35274668680752,51.22379990246253,2.5322407073114244,0.08396876423000244
3.8,0.010000000000000231,0.011965049,-0.064,-0.054387823,-23.890868389,16.165285853,2.541419167,10.997603342,13.31035831594082,-19.34632792315391,-1.2151907725814757,11.081578079140002,-6.003668332,37.20122670494082,-35.51161377615391,51.429621633248736,2.5265753675981104,0.08397473714000192
3.81,0.009999999999999787,0.011396111,-0.032,-0.052938828,-23.986084406,16.220319836,2.535605906,10.997717303,13.344331286691519,-19.451806045323295,-1.2366868921438057,11.081697729630001,-6.585655078,37.33041569269152,-35.672125881323296,51.633908438952446,2.5108925090357808,0.08398042663000105
3.82,0.010000000000000231,0.010854226,-0.064,-0.057140198,-24.081037065,16.275809168,2.529453535,10.997825845,13.378360536334336,-19.557268933749842,-1.2474285109508179,11.08181169074,-7.12276102,37.45939760133434,-35.83307810174984,51.83836373672453,2.5063032612287683,0.0839858457400009
3.83,0.009999999999999787,0.010338108,-0.032,-0.054701996,-24.175706875,16.331781774,2.522679262,10.997929226,13.408916673127948,-19.66378947129367,-1.2689250728982002,11.081920233,-7.581966438,37.58462354812795,-35.99557124529367,52.04118634821372,2.491580972281386,0.08399100699999984
3.84,0.010000000000000231,0.009846531,-0.064,-0.058603807,-24.270100523,16.38822082,2.515673876,10.998027691,13.439529487043792,-19.770296502550586,-1.2796669022515672,11.08202361408,-8.00434355,37.709630010043796,-36.15851732255059,52.24418216853994,2.4878445289280187,0.08399592307999981
3.85,0.009999999999999787,0.009378328,-0.032,-0.055109558,-24.364196269,16.445156993,2.508147271,10.998121475,13.466636775015397,-19.87774861214474,-1.3011638655134332,11.08212207939,-8.356798071,37.8308330440154,-36.32290560514474,52.4454516655584,2.4738741706661536,0.08400060439000079
3.86,0.010000000000000231,0.008932389,-0.064,-0.059036348,-24.457999303,16.502575875,2.500483053,10.998210798,13.493801091150333,-19.985188961838713,-1.3119058858662476,11.082215862670001,-8.680268183,37.95180039415033,-36.487764836838714,52.64690053503504,2.470796368313339,0.08400506467000035
3.87,0.009999999999999787,0.008507653,-0.032,-0.05441162,-24.551486178,16.560509735,2.49238405,10.998295875,13.517431127031008,-20.093460833833053,-1.33340321318496,11.082305186560001,-8.941467894,38.06891730503101,-36.65397056883305,52.84653274566052,2.457398043994626,0.08400931156000091
3.88,0.010000000000000231,0.008103115,-0.064,-0.058604924,-24.6446611,16.618945536,2.484227021,10.998376906,13.541118493324555,-20.201722709315813,-1.344145406805021,11.082390263090002,-9.181103491,38.185779593324554,-36.820668245315815,53.046351176886525,2.4548128793745647,0.0840133570900008
3.89,0.009999999999999787,0.007717811,-0.032,-0.052768117,-24.737499365,16.677916192,2.475708156,10.998454084,13.561246512476716,-20.310701684534305,-1.3656430643818998,11.082471294240001,-9.365617592,38.29874587747672,-36.988617876534306,53.244265308142,2.4418340867976864,0.08401721024000075
3.9,0.010000000000000231,0.00735083,-0.064,-0.046066051,-24.830004625,16.737409239,2.467197856,10.998527593,13.581432114066661,-20.419672441659547,-1.376385415183248,11.082548472350002,-9.535420531,38.41143673906666,-37.157081680659545,53.442372621193805,2.439602035996338,0.08402087935000147
3.91,0.009999999999999787,0.007001298,-0.032,-0.05026562,-24.922151289,16.797457507,2.458386212,10.998597605,13.598037013952787,-20.529245128958614,-1.3978833723574566,11.082621980650002,-9.656634144,38.52018830295279,-37.32670263595861,53.638490252506365,2.4269157228221294,0.0840243756500012
3.92,0.010000000000000231,0.006668386,-0.064,-0.04216565,-25.013942811,16.858048491,2.449637847,10.998664289,13.614699696804536,-20.638811389605014,-1.4086258657475437,11.082691993630002,-9.769335826,38.628642507804535,-37.496859880605015,53.83480772605665,2.4249215944320426,0.08402770463000131
3.93,0.009999999999999787,0.006351304,-0.032,-0.046934401,-25.105353013,16.919214392,2.440637359,10.998727802,13.627764056848399,-20.748863784085888,-1.4301240947047804,11.082758677490002,-9.839301232,38.7331170698484,-37.668078176085885,54.029052105569086,2.412423853474806,0.08403087549000254
3.94,0.010000000000000231,0.0060493,-0.064,-0.037358176,-25.196385438,16.98094222,2.431744218,10.998788295,13.640886347768594,-20.858911554341024,-1.4408667174458092,11.082822190530003,-9.906259017,38.83727178576859,-37.83985377434102,54.22350240832076,2.4105743717337766,0.08403389553000196
3.95,0.009999999999999787,0.005761655,-0.032,-0.042756181,-25.287013563,17.043263151,2.422638167,10.998845912,13.650396445572806,-20.969329156108746,-1.4623651929539998,11.082882683530002,-9.935631792,38.937410008572805,-38.01259230710875,54.415798000968145,2.398181947225586,0.08403677153000189
3.96,0.010000000000000231,0.005487689,-0.064,-0.031627038,-25.37724125,17.106163408,2.413674161,10.998900789,13.659964568571725,-21.079743945006513,-1.4731079330371573,11.082940300080002,-9.966799815,39.03720581857173,-38.18590735300651,54.60830484911546,2.3964032131424293,0.08403951108000207
3.97,0.009999999999999787,0.005226749,-0.032,-0.037681363,-25.467041815,17.169672876,2.404527726,10.998953056,13.665910392460319,-21.190411878366636,-1.4946066322067546,11.082995176970002,-9.964839674,39.13295220746032,-38.36008475436664,54.798577087672314,2.384050948972831,0.08404212097000219
3.98,0.010000000000000231,0.004978217,0.0,-0.024921677,-25.556435161,17.233755197,2.395880212,10.999002838,13.671914281432132,-21.301078817067634,-1.5053494787381145,11.083047444460002,-8.887728397,39.22834944243213,-38.534834014067634,54.989061025528606,2.3819556164414717,0.08404460646000267
3.99,0.009999999999999787,0.004741503,-0.032,-0.031862978,-25.645442028,17.298374061,2.388329646,10.999050254,13.679162625896534,-21.41167226507437,-1.5053494787381145,11.083097226630002,-7.923706084,39.324604653896536,-38.71004632607437,55.18054202118791,2.3895061824414716,0.08404697263000216
4.0,0.009999999999999787,0.004516044,0.0,-0.018668548,-25.73403899,17.363554577,2.381453283,10.999095414,13.68397735128198,-21.52239831099927,-1.5160924218351302,11.083144641660002,-7.031383809,39.41801634128198,-38.88595288799927,55.370545818957495,2.3856396023444564,0.08404922766000311
4.01,0.009999999999999787,0.004301307,-0.032,-0.005096854,-25.822237019,17.429274635,2.375509845,10.999138427,13.690037253096618,-21.633064191725047,-1.5160924218351302,11.083189802100001,-6.243287441,39.51227427209662,-39.062338826725046,55.561552648996944,2.3915830403444565,0.08405137510000138
4.02,0.010000000000000675,0.004096779,0.0,-0.013793301,-25.910017436,17.495552151,2.370084821,10.999179395,13.69366222462537,-21.743836474952218,-1.526835452532742,11.083232815170001,-5.517655128,39.603679660625374,-39.239388625952216,55.75106332976924,2.3862650336468443,0.08405342017000095
4.03,0.009999999999999787,0.003901978,-0.032,-5.2881e-05,-25.997395957,17.56235929,2.365445456,10.999218415,13.698532950491456,-21.854561930014107,-1.526835452532742,11.083273782960001,-4.886778854,39.69592890749146,-39.4169212200141,55.941580691766426,2.3909043986468443,0.08405536796000135
4.04,0.009999999999999787,0.003716439,0.0,-0.009623584,-26.084357591,17.629708816,2.361185906,10.999255579,13.70096771929715,-21.96536758319868,-1.537578562698201,11.083312802740002,-4.308781061,39.785325310297154,-39.59507639919868,56.130581549673536,2.384420838481385,0.08405722374000213
4.05,0.009999999999999787,0.003539722,0.0,0.00435723,-26.170930002,17.697558557,2.357747305,10.999290976,13.704648677143172,-22.076139754831107,-1.537578562698201,11.083349967130001,-3.275361753,39.875578679143175,-39.77369831183111,56.32058995071957,2.3878594394813852,0.08405899113000181
4.06,0.010000000000000675,0.003371408,-0.032,-0.005751562,-26.257117711,17.765896847,2.355030426,10.99932469,13.70832964703865,-22.186912289071437,-1.537578562698201,11.08338536435,-2.89711127,39.965447358038645,-39.95280913607144,56.510741814203,2.3905763184813855,0.08406067435000075
4.07,0.009999999999999787,0.003211098,0.0,0.008005771,-26.342902633,17.834740612,2.352471478,10.999356801,13.709573907278713,-22.29773879378573,-1.5483217784488217,11.083419078430001,-2.554595768,40.05247654027872,-40.13247940578573,56.69935431965158,2.3823920507307648,0.08406227743000194
4.08,0.009999999999999787,0.00305841,-0.032,-0.002150434,-26.42830939,17.904053481,2.350361934,10.999387385,13.712064649572737,-22.408545154792694,-1.5483217784488217,11.08345118941,-2.280342141,40.140374039572734,-40.312598635792696,56.888972892884254,2.3845015947307644,0.08406380441000039
